"sizeclass","Sample","Date","Location","Site","SiteNo","Longitude","Latitude","Hs.m.sw","Hs.m.sea","T1.s.sw","T1.s.sea","sst","Count"
"All","1.2.CHin2_46","2018-05-09","Cliff Head","Cliff Head South","-29.53861833114.9517733",114.9517733,-29.53861833,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Legal","1.2.CHin2_46","2018-05-09","Cliff Head","Cliff Head South","-29.53861833114.9517733",114.9517733,-29.53861833,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Sublegal","1.2.CHin2_46","2018-05-09","Cliff Head","Cliff Head South","-29.53861833114.9517733",114.9517733,-29.53861833,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"All","1.2.CHin2_47","2018-05-09","Cliff Head","Cliff Head South","-29.53613333114.9586667",114.9586667,-29.53613333,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Legal","1.2.CHin2_47","2018-05-09","Cliff Head","Cliff Head South","-29.53613333114.9586667",114.9586667,-29.53613333,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Sublegal","1.2.CHin2_47","2018-05-09","Cliff Head","Cliff Head South","-29.53613333114.9586667",114.9586667,-29.53613333,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"All","1.2.CHin2_48","2018-05-09","Cliff Head","Cliff Head South","-29.536135114.9589317",114.9589317,-29.536135,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Legal","1.2.CHin2_48","2018-05-09","Cliff Head","Cliff Head South","-29.536135114.9589317",114.9589317,-29.536135,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Sublegal","1.2.CHin2_48","2018-05-09","Cliff Head","Cliff Head South","-29.536135114.9589317",114.9589317,-29.536135,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"All","1.2.CHin2_49","2018-05-09","Cliff Head","Cliff Head South","-29.53578333114.9586233",114.9586233,-29.53578333,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Legal","1.2.CHin2_49","2018-05-09","Cliff Head","Cliff Head South","-29.53578333114.9586233",114.9586233,-29.53578333,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Sublegal","1.2.CHin2_49","2018-05-09","Cliff Head","Cliff Head South","-29.53578333114.9586233",114.9586233,-29.53578333,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"All","1.2.CHin2_5","2018-05-09","Cliff Head","Cliff Head South","-29.54255667114.9542083",114.9542083,-29.54255667,1.85479166666667,0.998125,12.93,4.27875,21.24,2
"Legal","1.2.CHin2_5","2018-05-09","Cliff Head","Cliff Head South","-29.54255667114.9542083",114.9542083,-29.54255667,1.85479166666667,0.998125,12.93,4.27875,21.24,1
"Sublegal","1.2.CHin2_5","2018-05-09","Cliff Head","Cliff Head South","-29.54255667114.9542083",114.9542083,-29.54255667,1.85479166666667,0.998125,12.93,4.27875,21.24,1
"All","1.2.CHin2_50","2018-05-09","Cliff Head","Cliff Head South","-29.535765114.95819",114.95819,-29.535765,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Legal","1.2.CHin2_50","2018-05-09","Cliff Head","Cliff Head South","-29.535765114.95819",114.95819,-29.535765,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Sublegal","1.2.CHin2_50","2018-05-09","Cliff Head","Cliff Head South","-29.535765114.95819",114.95819,-29.535765,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"All","1.2.CHin2_6","2018-05-09","Cliff Head","Cliff Head South","-29.54230167114.9545183",114.9545183,-29.54230167,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Legal","1.2.CHin2_6","2018-05-09","Cliff Head","Cliff Head South","-29.54230167114.9545183",114.9545183,-29.54230167,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Sublegal","1.2.CHin2_6","2018-05-09","Cliff Head","Cliff Head South","-29.54230167114.9545183",114.9545183,-29.54230167,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"All","1.2.CHin2_7","2018-05-09","Cliff Head","Cliff Head South","-29.541984114.9546315",114.9546315,-29.541984,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Legal","1.2.CHin2_7","2018-05-09","Cliff Head","Cliff Head South","-29.541984114.9546315",114.9546315,-29.541984,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Sublegal","1.2.CHin2_7","2018-05-09","Cliff Head","Cliff Head South","-29.541984114.9546315",114.9546315,-29.541984,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"All","1.2.CHin2_8","2018-05-09","Cliff Head","Cliff Head South","-29.541315114.95428",114.95428,-29.541315,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Legal","1.2.CHin2_8","2018-05-09","Cliff Head","Cliff Head South","-29.541315114.95428",114.95428,-29.541315,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Sublegal","1.2.CHin2_8","2018-05-09","Cliff Head","Cliff Head South","-29.541315114.95428",114.95428,-29.541315,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"All","1.2.CHin2_9","2018-05-09","Cliff Head","Cliff Head South","-29.54058667114.957005",114.957005,-29.54058667,1.85479166666667,0.998125,12.93,4.27875,21.24,3
"Legal","1.2.CHin2_9","2018-05-09","Cliff Head","Cliff Head South","-29.54058667114.957005",114.957005,-29.54058667,1.85479166666667,0.998125,12.93,4.27875,21.24,0
"Sublegal","1.2.CHin2_9","2018-05-09","Cliff Head","Cliff Head South","-29.54058667114.957005",114.957005,-29.54058667,1.85479166666667,0.998125,12.93,4.27875,21.24,3
"All","1.2.CHout2_11","2018-05-09","Cliff Head","Cliff Head North","-29.48235167114.959505",114.959505,-29.48235167,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.CHout2_11","2018-05-09","Cliff Head","Cliff Head North","-29.48235167114.959505",114.959505,-29.48235167,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.CHout2_11","2018-05-09","Cliff Head","Cliff Head North","-29.48235167114.959505",114.959505,-29.48235167,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.CHout2_12","2018-05-09","Cliff Head","Cliff Head North","-29.48233535114.9592736",114.9592736,-29.48233535,1.85479166666667,0.998125,12.93,4.27875,21.14,1
"Legal","1.2.CHout2_12","2018-05-09","Cliff Head","Cliff Head North","-29.48233535114.9592736",114.9592736,-29.48233535,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.CHout2_12","2018-05-09","Cliff Head","Cliff Head North","-29.48233535114.9592736",114.9592736,-29.48233535,1.85479166666667,0.998125,12.93,4.27875,21.14,1
"All","1.2.CHout2_13","2018-05-09","Cliff Head","Cliff Head North","-29.48269887114.959264",114.959264,-29.48269887,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.CHout2_13","2018-05-09","Cliff Head","Cliff Head North","-29.48269887114.959264",114.959264,-29.48269887,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.CHout2_13","2018-05-09","Cliff Head","Cliff Head North","-29.48269887114.959264",114.959264,-29.48269887,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.CHout2_14","2018-05-09","Cliff Head","Cliff Head North","-29.47833951114.9591092",114.9591092,-29.47833951,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.CHout2_14","2018-05-09","Cliff Head","Cliff Head North","-29.47833951114.9591092",114.9591092,-29.47833951,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.CHout2_14","2018-05-09","Cliff Head","Cliff Head North","-29.47833951114.9591092",114.9591092,-29.47833951,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.CHout2_15","2018-05-09","Cliff Head","Cliff Head North","-29.47792667114.9594917",114.9594917,-29.47792667,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.CHout2_15","2018-05-09","Cliff Head","Cliff Head North","-29.47792667114.9594917",114.9594917,-29.47792667,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.CHout2_15","2018-05-09","Cliff Head","Cliff Head North","-29.47792667114.9594917",114.9594917,-29.47792667,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.CHout2_16","2018-05-09","Cliff Head","Cliff Head North","-29.47767821114.9591974",114.9591974,-29.47767821,1.85479166666667,0.998125,12.93,4.27875,21.14,1
"Legal","1.2.CHout2_16","2018-05-09","Cliff Head","Cliff Head North","-29.47767821114.9591974",114.9591974,-29.47767821,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.CHout2_16","2018-05-09","Cliff Head","Cliff Head North","-29.47767821114.9591974",114.9591974,-29.47767821,1.85479166666667,0.998125,12.93,4.27875,21.14,1
"All","1.2.CHout2_17","2018-05-09","Cliff Head","Cliff Head North","-29.47762114.95965",114.95965,-29.47762,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.CHout2_17","2018-05-09","Cliff Head","Cliff Head North","-29.47762114.95965",114.95965,-29.47762,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.CHout2_17","2018-05-09","Cliff Head","Cliff Head North","-29.47762114.95965",114.95965,-29.47762,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.CHout2_19","2018-05-09","Cliff Head","Cliff Head North","-29.48339833114.958065",114.958065,-29.48339833,1.85479166666667,0.998125,12.93,4.27875,21.14,3
"Legal","1.2.CHout2_19","2018-05-09","Cliff Head","Cliff Head North","-29.48339833114.958065",114.958065,-29.48339833,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.CHout2_19","2018-05-09","Cliff Head","Cliff Head North","-29.48339833114.958065",114.958065,-29.48339833,1.85479166666667,0.998125,12.93,4.27875,21.14,3
"All","1.2.CHout2_20","2018-05-09","Cliff Head","Cliff Head North","-29.48388167114.95817",114.95817,-29.48388167,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.CHout2_20","2018-05-09","Cliff Head","Cliff Head North","-29.48388167114.95817",114.95817,-29.48388167,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.CHout2_20","2018-05-09","Cliff Head","Cliff Head North","-29.48388167114.95817",114.95817,-29.48388167,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.JB21","2018-05-09","White Point","White Point","-29.422275114.8950433",114.8950433,-29.422275,1.85479166666667,0.998125,12.93,4.27875,21.14,11
"Legal","1.2.JB21","2018-05-09","White Point","White Point","-29.422275114.8950433",114.8950433,-29.422275,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.JB21","2018-05-09","White Point","White Point","-29.422275114.8950433",114.8950433,-29.422275,1.85479166666667,0.998125,12.93,4.27875,21.14,11
"All","1.2.JB22","2018-05-09","White Point","White Point","-29.42109167114.8951633",114.8951633,-29.42109167,1.85479166666667,0.998125,12.93,4.27875,21.14,6
"Legal","1.2.JB22","2018-05-09","White Point","White Point","-29.42109167114.8951633",114.8951633,-29.42109167,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.JB22","2018-05-09","White Point","White Point","-29.42109167114.8951633",114.8951633,-29.42109167,1.85479166666667,0.998125,12.93,4.27875,21.14,6
"All","1.2.JB23","2018-05-09","White Point","White Point","-29.41871114.8968133",114.8968133,-29.41871,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.JB23","2018-05-09","White Point","White Point","-29.41871114.8968133",114.8968133,-29.41871,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.JB23","2018-05-09","White Point","White Point","-29.41871114.8968133",114.8968133,-29.41871,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.JB24","2018-05-09","White Point","White Point","-29.42045114.8974733",114.8974733,-29.42045,1.85479166666667,0.998125,12.93,4.27875,21.14,1
"Legal","1.2.JB24","2018-05-09","White Point","White Point","-29.42045114.8974733",114.8974733,-29.42045,1.85479166666667,0.998125,12.93,4.27875,21.14,1
"Sublegal","1.2.JB24","2018-05-09","White Point","White Point","-29.42045114.8974733",114.8974733,-29.42045,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.JB25","2018-05-09","White Point","White Point","-29.42264667114.8976733",114.8976733,-29.42264667,1.85479166666667,0.998125,12.93,4.27875,21.14,7
"Legal","1.2.JB25","2018-05-09","White Point","White Point","-29.42264667114.8976733",114.8976733,-29.42264667,1.85479166666667,0.998125,12.93,4.27875,21.14,1
"Sublegal","1.2.JB25","2018-05-09","White Point","White Point","-29.42264667114.8976733",114.8976733,-29.42264667,1.85479166666667,0.998125,12.93,4.27875,21.14,6
"All","1.2.LH41","2018-05-09","Little Horseshoe","Little Horseshoe","-29.45972114.9200133",114.9200133,-29.45972,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.LH41","2018-05-09","Little Horseshoe","Little Horseshoe","-29.45972114.9200133",114.9200133,-29.45972,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.LH41","2018-05-09","Little Horseshoe","Little Horseshoe","-29.45972114.9200133",114.9200133,-29.45972,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.LH42","2018-05-09","Little Horseshoe","Little Horseshoe","-29.459085114.9212717",114.9212717,-29.459085,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.LH42","2018-05-09","Little Horseshoe","Little Horseshoe","-29.459085114.9212717",114.9212717,-29.459085,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.LH42","2018-05-09","Little Horseshoe","Little Horseshoe","-29.459085114.9212717",114.9212717,-29.459085,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.LH43","2018-05-09","Little Horseshoe","Little Horseshoe","-29.45856833114.9213767",114.9213767,-29.45856833,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.LH43","2018-05-09","Little Horseshoe","Little Horseshoe","-29.45856833114.9213767",114.9213767,-29.45856833,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.LH43","2018-05-09","Little Horseshoe","Little Horseshoe","-29.45856833114.9213767",114.9213767,-29.45856833,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.LH45","2018-05-09","Little Horseshoe","Little Horseshoe","-29.45814167114.921565",114.921565,-29.45814167,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Legal","1.2.LH45","2018-05-09","Little Horseshoe","Little Horseshoe","-29.45814167114.921565",114.921565,-29.45814167,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"Sublegal","1.2.LH45","2018-05-09","Little Horseshoe","Little Horseshoe","-29.45814167114.921565",114.921565,-29.45814167,1.85479166666667,0.998125,12.93,4.27875,21.14,0
"All","1.2.SM26","2018-05-09","Seven Mile","Seven Mile","-29.22117218114.8900862",114.8900862,-29.22117218,1.85479166666667,0.998125,12.93,4.27875,21.15,40
"Legal","1.2.SM26","2018-05-09","Seven Mile","Seven Mile","-29.22117218114.8900862",114.8900862,-29.22117218,1.85479166666667,0.998125,12.93,4.27875,21.15,2
"Sublegal","1.2.SM26","2018-05-09","Seven Mile","Seven Mile","-29.22117218114.8900862",114.8900862,-29.22117218,1.85479166666667,0.998125,12.93,4.27875,21.15,38
"All","1.2.SM27","2018-05-09","Seven Mile","Seven Mile","-29.22019114.88938",114.88938,-29.22019,1.85479166666667,0.998125,12.93,4.27875,21.15,11
"Legal","1.2.SM27","2018-05-09","Seven Mile","Seven Mile","-29.22019114.88938",114.88938,-29.22019,1.85479166666667,0.998125,12.93,4.27875,21.15,0
"Sublegal","1.2.SM27","2018-05-09","Seven Mile","Seven Mile","-29.22019114.88938",114.88938,-29.22019,1.85479166666667,0.998125,12.93,4.27875,21.15,11
"All","1.2.SM28","2018-05-09","Seven Mile","Seven Mile","-29.21938833114.889235",114.889235,-29.21938833,1.85479166666667,0.998125,12.93,4.27875,21.15,9
"Legal","1.2.SM28","2018-05-09","Seven Mile","Seven Mile","-29.21938833114.889235",114.889235,-29.21938833,1.85479166666667,0.998125,12.93,4.27875,21.15,0
"Sublegal","1.2.SM28","2018-05-09","Seven Mile","Seven Mile","-29.21938833114.889235",114.889235,-29.21938833,1.85479166666667,0.998125,12.93,4.27875,21.15,9
"All","1.2.SM29","2018-05-09","Seven Mile","Seven Mile","-29.21844167114.888355",114.888355,-29.21844167,1.85479166666667,0.998125,12.93,4.27875,21.15,37
"Legal","1.2.SM29","2018-05-09","Seven Mile","Seven Mile","-29.21844167114.888355",114.888355,-29.21844167,1.85479166666667,0.998125,12.93,4.27875,21.15,0
"Sublegal","1.2.SM29","2018-05-09","Seven Mile","Seven Mile","-29.21844167114.888355",114.888355,-29.21844167,1.85479166666667,0.998125,12.93,4.27875,21.15,37
"All","1.2.SM30","2018-05-09","Seven Mile","Seven Mile","-29.21767114.8884933",114.8884933,-29.21767,1.85479166666667,0.998125,12.93,4.27875,21.15,6
"Legal","1.2.SM30","2018-05-09","Seven Mile","Seven Mile","-29.21767114.8884933",114.8884933,-29.21767,1.85479166666667,0.998125,12.93,4.27875,21.15,1
"Sublegal","1.2.SM30","2018-05-09","Seven Mile","Seven Mile","-29.21767114.8884933",114.8884933,-29.21767,1.85479166666667,0.998125,12.93,4.27875,21.15,5
"All","1.2.SM31","2018-05-09","Seven Mile","Seven Mile","-29.21713114.8878783",114.8878783,-29.21713,1.85479166666667,0.998125,12.93,4.27875,21.15,26
"Legal","1.2.SM31","2018-05-09","Seven Mile","Seven Mile","-29.21713114.8878783",114.8878783,-29.21713,1.85479166666667,0.998125,12.93,4.27875,21.15,2
"Sublegal","1.2.SM31","2018-05-09","Seven Mile","Seven Mile","-29.21713114.8878783",114.8878783,-29.21713,1.85479166666667,0.998125,12.93,4.27875,21.15,24
"All","1.2.SM32","2018-05-09","Seven Mile","Seven Mile","-29.21659167114.8877733",114.8877733,-29.21659167,1.85479166666667,0.998125,12.93,4.27875,21.15,0
"Legal","1.2.SM32","2018-05-09","Seven Mile","Seven Mile","-29.21659167114.8877733",114.8877733,-29.21659167,1.85479166666667,0.998125,12.93,4.27875,21.15,0
"Sublegal","1.2.SM32","2018-05-09","Seven Mile","Seven Mile","-29.21659167114.8877733",114.8877733,-29.21659167,1.85479166666667,0.998125,12.93,4.27875,21.15,0
"All","1.2.SM33","2018-05-09","Seven Mile","Seven Mile","-29.21598667114.88795",114.88795,-29.21598667,1.85479166666667,0.998125,12.93,4.27875,21.15,10
"Legal","1.2.SM33","2018-05-09","Seven Mile","Seven Mile","-29.21598667114.88795",114.88795,-29.21598667,1.85479166666667,0.998125,12.93,4.27875,21.15,0
"Sublegal","1.2.SM33","2018-05-09","Seven Mile","Seven Mile","-29.21598667114.88795",114.88795,-29.21598667,1.85479166666667,0.998125,12.93,4.27875,21.15,10
"All","1.2.SM34","2018-05-09","Seven Mile","Seven Mile","-29.215525114.888185",114.888185,-29.215525,1.85479166666667,0.998125,12.93,4.27875,21.15,7
"Legal","1.2.SM34","2018-05-09","Seven Mile","Seven Mile","-29.215525114.888185",114.888185,-29.215525,1.85479166666667,0.998125,12.93,4.27875,21.15,0
"Sublegal","1.2.SM34","2018-05-09","Seven Mile","Seven Mile","-29.215525114.888185",114.888185,-29.215525,1.85479166666667,0.998125,12.93,4.27875,21.15,7
"All","1.2.SM35","2018-05-09","Seven Mile","Seven Mile","-29.21334167114.8873317",114.8873317,-29.21334167,1.85479166666667,0.998125,12.93,4.27875,21.15,12
"Legal","1.2.SM35","2018-05-09","Seven Mile","Seven Mile","-29.21334167114.8873317",114.8873317,-29.21334167,1.85479166666667,0.998125,12.93,4.27875,21.15,1
"Sublegal","1.2.SM35","2018-05-09","Seven Mile","Seven Mile","-29.21334167114.8873317",114.8873317,-29.21334167,1.85479166666667,0.998125,12.93,4.27875,21.15,11
"All","1.2018-11-7","2018-11-07","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.300625,1.325,12.1160416666667,4.60479166666667,19.23,15
"Legal","1.2018-11-7","2018-11-07","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.300625,1.325,12.1160416666667,4.60479166666667,19.23,0
