RecordCounter,HeaderID,VTAGNO,REC,POT_NO,POT_TYPE_ID,DAY_PULL,CLENGTH,SEX,COLOUR,SETOSE,OLD_ANT,OLD_LEGS,NEW_ANT,NEW_LEGS,REG_ANT,REG_LEGS,REMARKS,Pot.Remarks,PWO,WKW,PWF,y,m,d,Longitude,Latitude
980900,14945,V190921,1,6,8,1,53.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980901,14945,V192133,NA,6,8,1,53.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980902,14945,V192134,NA,6,8,1,52.5,F,R,NA,NA,NA,NA,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980903,14945,V190357,1,6,8,1,48.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,K205 PLEO # 1 # 2 # 4,,,,,2018,6,14,114.887817,-29.171072
980904,14945,V192135,NA,6,8,1,51,F,R,NA,NA,NA,NA,6,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980905,14945,V192136,NA,6,8,1,47.5,F,R,NA,NA,NA,NA,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980906,14945,V192137,NA,6,8,1,38.20000076,M,R,NA,NA,NA,NA,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980907,14945,V192138,NA,6,8,1,51,F,R,NA,NA,NA,NA,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980908,14945,V190331,1,6,8,1,66.59999847,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M,,,,,2018,6,14,114.887817,-29.171072
980909,14945,V192139,NA,6,8,1,44.29999924,F,R,NA,NA,NA,1,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980910,14945,V192140,NA,6,8,1,35.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980911,14945,V192141,NA,6,8,1,53.20000076,M,R,NA,NA,NA,NA,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980912,14945,V190303,1,6,8,1,44.5,M,R,NA,NA,NA,NA,NA,NA,NA,K205 PLEO # 1M # 3M,,,,,2018,6,14,114.887817,-29.171072
980913,14945,V190676,1,6,8,1,45.20000076,M,R,NA,1,1,NA,NA,NA,NA,K205 PLEO # 2 # 4,,,,,2018,6,14,114.887817,-29.171072
980914,14945,V192142,NA,6,8,1,40,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980915,14945,V190936,1,6,8,1,49.40000153,F,R,NA,NA,1,NA,NA,NA,NA,K205 PLEO # 4,,,,,2018,6,14,114.887817,-29.171072
980916,14945,V192024,1,6,8,1,50.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,K205 PLEO # 4,,,,,2018,6,14,114.887817,-29.171072
980917,14945,V177923,1,6,8,1,46.5,M,R,NA,NA,NA,NA,NA,NA,NA,K205 PLEO # 3,,,,,2018,6,14,114.887817,-29.171072
980918,14945,V192143,NA,6,8,1,42.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980919,14945,V192144,NA,6,8,1,45.5,M,R,NA,NA,NA,NA,NA,NA,NA,K205,,,,,2018,6,14,114.887817,-29.171072
980920,14945,NA,NA,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pot drifted,,,,2018,6,14,114.887817,-29.171072
980921,14945,NA,NA,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pot drifted,,,,2018,6,14,114.887817,-29.171072
980922,14945,V190425,1,9,8,1,67.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 1,,,,,2018,6,14,114.887817,-29.171072
980923,14945,V190796,1,9,8,1,53.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M # 3,,,,,2018,6,14,114.887817,-29.171072
980924,14945,V192145,NA,9,8,1,48.40000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980925,14945,V190794,1,9,8,1,45.09999847,M,R,NA,NA,2,NA,NA,NA,NA,PLEO #1 # 2 # 4,,,,,2018,6,14,114.887817,-29.171072
980926,14945,V190782,1,9,8,1,77.40000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M,,,,,2018,6,14,114.887817,-29.171072
980927,14945,V190626,1,9,8,1,62.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M,,,,,2018,6,14,114.887817,-29.171072
980928,14945,V192146,NA,9,8,1,72.5,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980929,14945,V192147,NA,9,8,1,50.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980930,14945,V190793,1,9,8,1,49.59999847,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M,,,,,2018,6,14,114.887817,-29.171072
980931,14945,V190252,1,9,8,1,54.5,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 1 # 2 # 5,,,,,2018,6,14,114.887817,-29.171072
980932,14945,V190787,1,9,8,1,57.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M,,,,,2018,6,14,114.887817,-29.171072
980933,14945,V190978,1,9,8,1,52.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 3,,,,,2018,6,14,114.887817,-29.171072
980934,14945,V192148,NA,9,8,1,47.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980935,14945,V192149,NA,9,8,1,45.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980936,14945,V190639,1,9,8,1,43.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2,,,,,2018,6,14,114.887817,-29.171072
980937,14945,V192150,NA,9,8,1,53.79999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980938,14945,V190463,1,9,8,1,57.20000076,M,R,NA,NA,NA,NA,1,NA,NA,PLEO # 1 # 2 # 3,,,,,2018,6,14,114.887817,-29.171072
980939,14945,V192003,1,9,8,1,52,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 4,,,,,2018,6,14,114.887817,-29.171072
980940,14945,V177787,1,10,8,1,65.40000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 1M,,,,,2018,6,14,114.887817,-29.171072
980941,14945,V190240,1,10,8,1,64.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 1 # 4,,,,,2018,6,14,114.887817,-29.171072
980942,14945,V192151,NA,10,8,1,69.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980943,14945,V192152,NA,11,8,1,43.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980944,14945,V190635,1,11,8,1,45.09999847,F,R,NA,NA,2,NA,NA,NA,NA,PLEO # 2,,,,,2018,6,14,114.887817,-29.171072
980945,14945,V178716,1,12,8,1,44.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 3 # 4,,,,,2018,6,14,114.887817,-29.171072
980946,14945,V192153,NA,12,8,1,80,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980947,14945,V190730,1,12,8,1,79.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M,,,,,2018,6,14,114.887817,-29.171072
980948,14945,V177799,1,12,8,1,67.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 1M,,,,,2018,6,14,114.887817,-29.171072
980949,14945,V190612,1,12,8,1,61.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2 # 3 # 4 # 5,,,,,2018,6,14,114.887817,-29.171072
980950,14945,V192154,NA,12,8,1,56.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980951,14945,V190754,1,12,8,1,60.79999924,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2 # 3 # 5,,,,,2018,6,14,114.887817,-29.171072
980952,14945,V178731,1,12,8,1,50.40000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 3,,,,,2018,6,14,114.887817,-29.171072
980953,14945,V190757,1,12,8,1,43,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M,,,,,2018,6,14,114.887817,-29.171072
980954,14945,V192155,NA,12,8,1,52.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980955,14945,V192156,NA,12,8,1,48,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980956,14945,V192157,NA,12,8,1,35,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,6,14,114.887817,-29.171072
980957,14945,V190448,1,12,8,1,49.20000076,M,R,NA,NA,1,NA,NA,NA,NA,PLEO # 1 # 2 # 4,,,,,2018,6,14,114.887817,-29.171072
980958,14946,NA,NA,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980959,14946,V192195,NA,2,8,1,64.19999695,F,R,NA,NA,NA,NA,1,NA,NA,,Pot drifted,1,,,2018,7,31,114.887817,-29.171072
980960,14946,V192194,NA,2,8,1,69.59999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980961,14946,V192193,NA,2,8,1,68,F,R,NA,NA,NA,NA,NA,NA,NA,NA,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980962,14946,V190691,1,2,8,1,78.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2M,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980963,14946,V192192,NA,2,8,1,62.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980964,14946,NA,NA,3,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,2018,7,31,114.887817,-29.171072
980965,14946,NA,NA,4,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,2018,7,31,114.887817,-29.171072
980966,14946,V192191,NA,5,8,1,83,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,7,31,114.887817,-29.171072
980967,14946,V177941,1,5,8,1,68.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 3M,,,,,2018,7,31,114.887817,-29.171072
980968,14946,V190223,1,5,8,1,68.40000153,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M # 3M,,,,,2018,7,31,114.887817,-29.171072
980969,14946,V190225,1,5,8,1,60.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 1M # 2M # 4,,,,,2018,7,31,114.887817,-29.171072
980970,14946,V190645,1,5,8,1,73.80000305,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M # 5,,,,,2018,7,31,114.887817,-29.171072
980971,14946,V178720,1,6,8,1,41.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3M,,,,,2018,7,31,114.887817,-29.171072
980972,14946,V178748,1,6,8,1,68.30000305,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 3M,,,,,2018,7,31,114.887817,-29.171072
980973,14946,V190431,1,6,8,1,64.69999695,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2 # 5,,,,,2018,7,31,114.887817,-29.171072
980974,14946,V177799,1,6,8,1,67,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 1 # 5,,,,,2018,7,31,114.887817,-29.171072
980975,14946,V190761,1,6,8,1,62.20000076,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M,,,,,2018,7,31,114.887817,-29.171072
980976,14946,V190729,1,6,8,1,69,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M,,,,,2018,7,31,114.887817,-29.171072
980977,14946,V177934,1,7,8,1,49.59999847,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 3,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980978,14946,V192190,NA,7,8,1,47.20000076,F,R,NA,NA,NA,NA,1,NA,NA,PLEO # 2M,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980979,14946,V190397,1,7,8,1,70.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 1 # 2 # 3 # 5,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980980,14946,V192189,NA,7,8,1,70.69999695,M,R,NA,NA,NA,NA,NA,NA,NA,K102,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980981,14946,V177950,1,7,8,1,68.5,M,R,NA,1,1,NA,NA,NA,NA,"Tag Scar, LHS Tag RHS K102 PLEO #1 #3 #5",Pot drifted,,,,2018,7,31,114.887817,-29.171072
980982,14946,V190300,1,7,8,1,62.79999924,F,R,NA,NA,2,NA,NA,NA,NA,PLEO # 1 # 2 # 4 # 5 K102,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980983,14946,V192188,NA,7,8,1,64.19999695,M,R,NA,NA,1,NA,NA,NA,NA,K102,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980984,14946,V192107,1,7,8,1,48,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 5 K102,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980985,14946,V190906,NA,7,8,1,51.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 4 K102,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980986,14946,V192187,NA,7,8,1,42.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,"PLEO # 5, Tag scar K102",Pot drifted,,,,2018,7,31,114.887817,-29.171072
980987,14946,V192186,NA,7,8,1,53.09999847,F,R,NA,NA,NA,1,NA,NA,NA,K102,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980988,14946,V192185,NA,7,8,1,44.70000076,F,R,NA,NA,NA,1,NA,NA,NA,K102,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980989,14946,V190357,1,7,8,1,49.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 1 # 2M # 4 # 5 K102,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980990,14946,V192262,NA,7,8,1,48,M,R,NA,NA,NA,1,NA,NA,NA,K102,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980991,14946,V192113,1,7,8,1,45.40000153,M,R,NA,1,NA,NA,NA,NA,NA,PLEO # 5 K102,Pot drifted,,,,2018,7,31,114.887817,-29.171072
980992,14946,V192253,NA,8,8,1,77.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,7,31,114.887817,-29.171072
980993,14946,V192025,1,8,8,1,52.09999847,M,R,NA,NA,NA,NA,1,NA,NA,PLEO # 1 # 4 #5,,,,,2018,7,31,114.887817,-29.171072
980994,14946,V192254,NA,8,8,1,65.19999695,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,7,31,114.887817,-29.171072
980995,14946,V192255,NA,8,8,1,68,F,R,NA,NA,1,NA,NA,NA,NA,NA,,,,,2018,7,31,114.887817,-29.171072
980996,14946,V192256,NA,8,8,1,76,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,7,31,114.887817,-29.171072
980997,14946,V177945,1,8,8,1,70,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 3 # 5,,,,,2018,7,31,114.887817,-29.171072
980998,14946,V192016,1,8,8,1,65.80000305,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 4,,,,,2018,7,31,114.887817,-29.171072
980999,14946,V190291,1,8,8,1,51.79999924,M,R,NA,NA,NA,NA,NA,NA,3,PLEO # 1M # 2M # 3M,,,,,2018,7,31,114.887817,-29.171072
981000,14946,V192257,NA,8,8,1,58.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,7,31,114.887817,-29.171072
981001,14946,V190367,1,8,8,1,51.09999847,M,R,NA,NA,NA,1,NA,NA,NA,PLEO # 2 # 5,,,,,2018,7,31,114.887817,-29.171072
981002,14946,V192138,1,8,8,1,50.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 5,,,,,2018,7,31,114.887817,-29.171072
981003,14946,V190350,1,9,8,1,57.40000153,F,R,NA,NA,NA,NA,NA,NA,4,PLEO #1 #2 #3 # 4 # 5,,1,,,2018,7,31,114.887817,-29.171072
981004,14946,V190295,1,10,8,1,73.69999695,M,R,NA,NA,NA,NA,NA,NA,1,PLEO 1M 3M,,,,,2018,7,31,114.887817,-29.171072
981005,14946,V192258,NA,10,8,1,73.59999847,F,R,NA,NA,NA,1,3,NA,NA,NA,,,,,2018,7,31,114.887817,-29.171072
981006,14946,V177874,1,11,8,1,50.09999847,F,R,NA,NA,NA,NA,2,NA,NA,PLEO # 3M,,,,,2018,7,31,114.887817,-29.171072
981007,14946,V190384,1,11,8,1,62.79999924,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2M 3 M,,,,,2018,7,31,114.887817,-29.171072
981008,14946,VK0029,1,11,8,1,76.59999847,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 2,,,,,2018,7,31,114.887817,-29.171072
981009,14946,V192259,NA,11,8,1,52.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,7,31,114.887817,-29.171072
981010,14946,VK0545,1,11,8,1,76.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,7,31,114.887817,-29.171072
981011,14946,V190385,1,11,8,1,65.30000305,F,R,NA,NA,NA,NA,1,NA,3,PLEO # 2 #3 #5,,,,,2018,7,31,114.887817,-29.171072
981012,14946,V190825,1,11,8,1,50.40000153,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3,,,,,2018,7,31,114.887817,-29.171072
981013,14946,V192260,NA,11,8,1,51.5,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,7,31,114.887817,-29.171072
981014,14946,V190365,1,11,8,1,56.70000076,M,R,NA,NA,NA,NA,1,NA,NA,"PLEO #2,#5",,,,,2018,7,31,114.887817,-29.171072
981015,14946,NA,NA,12,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,,,2018,7,31,114.887817,-29.171072
992206,15024,V190602,1,1,8,1,77.5,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2 #3,,,,,2018,5,24,114.887817,-29.171072
992207,15024,V192050,NA,1,8,1,57.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992208,15024,V192049,NA,1,8,1,38.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992209,15024,V190823,1,1,8,1,39.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2 #3,,,,,2018,5,24,114.887817,-29.171072
992210,15024,V192048,NA,1,8,1,66.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992211,15024,V190489,1,1,8,1,55.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #4,,,,,2018,5,24,114.887817,-29.171072
992212,15024,V190906,1,1,8,1,51,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4,,,,,2018,5,24,114.887817,-29.171072
992213,15024,V192047,NA,1,8,1,34.5,F,R,NA,1,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992214,15024,V192046,NA,1,8,1,48,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992215,15024,V178716,1,2,8,1,43.70000076,F,R,NA,1,NA,NA,NA,NA,NA,PLEO #3,,,,,2018,5,24,114.887817,-29.171072
992216,15024,V192045,NA,3,8,1,64.30000305,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992217,15024,V192044,NA,3,8,1,50.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992218,15024,V192043,NA,3,8,1,46.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992219,15024,V177758,1,3,8,1,50,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 # 2M,,,,,2018,5,24,114.887817,-29.171072
992220,15024,V192042,NA,3,8,1,41.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992221,15024,V192041,NA,3,8,1,49.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992222,15024,V192040,NA,4,8,1,57.59999847,F,R,NA,NA,NA,1,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992223,15024,V192039,NA,4,8,1,45.59999847,M,R,NA,NA,NA,2,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992224,15024,V192038,NA,4,8,1,41.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,Sept cut by accident,,,,,2018,5,24,114.887817,-29.171072
992225,15024,V192037,NA,4,8,1,45.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992226,15024,V192036,NA,4,8,1,44.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992227,15024,V192035,NA,5,8,1,40.40000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992228,15024,V190427,1,5,8,1,58,F,R,NA,NA,NA,NA,1,NA,NA,PLEO #1 # 2 #4,,,,,2018,5,24,114.887817,-29.171072
992229,15024,V190130,1,5,8,1,63.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO # 1M,,,,,2018,5,24,114.887817,-29.171072
992230,15024,V178724,1,5,8,1,58.20000076,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3,,,,,2018,5,24,114.887817,-29.171072
992231,15024,V190455,1,5,8,1,51.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3 #2 #1,,,,,2018,5,24,114.887817,-29.171072
992232,15024,V190740,1,5,8,1,50.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #4,,,,,2018,5,24,114.887817,-29.171072
992233,15024,V192034,NA,5,8,1,50.40000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992234,15024,V192033,NA,5,8,1,49.5,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992235,15024,V190639,1,5,8,1,42,F,R,NA,NA,NA,NA,1,NA,NA,PLEO #2M,,,,,2018,5,24,114.887817,-29.171072
992236,15024,V192003,1,5,8,1,51.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4,,,,,2018,5,24,114.887817,-29.171072
992237,15024,V190641,1,5,8,1,53.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2M,,,,,2018,5,24,114.887817,-29.171072
992238,15024,V190262,1,5,8,1,59.5,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2 #3 #4,,,,,2018,5,24,114.887817,-29.171072
992239,15024,V192032,NA,6,8,1,43.40000153,M,R,NA,NA,NA,1,4,NA,NA,,Pot drifted,,,,2018,5,24,114.887817,-29.171072
992240,15024,V178735,1,6,8,1,60.70000076,M,R,NA,NA,NA,NA,2,NA,NA,PLEO #2 #3 #4,Pot drifted,,,,2018,5,24,114.887817,-29.171072
992241,15024,V190869,1,7,8,1,61.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4,,,,,2018,5,24,114.887817,-29.171072
992242,15024,V190957,1,8,8,1,62,M,R,NA,1,NA,NA,NA,NA,NA,PLEO #3,,,,,2018,5,24,114.887817,-29.171072
992243,15024,V192031,NA,8,8,1,66.19999695,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992244,15024,V192030,NA,8,8,1,63.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992245,15024,V190551,1,8,8,1,69.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2,,,,,2018,5,24,114.887817,-29.171072
992246,15024,V190914,1,8,8,1,61.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4,,,,,2018,5,24,114.887817,-29.171072
992247,15024,V190912,1,8,8,1,61.5,F,R,NA,NA,NA,NA,1,NA,NA,PLEO #4,,,,,2018,5,24,114.887817,-29.171072
992248,15024,V192029,NA,8,8,1,46.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992249,15024,V192028,NA,8,8,1,62.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992250,15024,V190310,1,8,8,1,59,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2 #3 #4,,,,,2018,5,24,114.887817,-29.171072
992251,15024,V190474,1,8,8,1,71.19999695,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1,,,,,2018,5,24,114.887817,-29.171072
992252,15024,V190008,1,8,8,1,71.69999695,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M,,,,,2018,5,24,114.887817,-29.171072
992253,15024,V192026,NA,8,8,1,44.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992254,15024,V190946,1,8,8,1,47.29999924,M,R,NA,NA,NA,1,NA,NA,NA,PLEO #4,,,,,2018,5,24,114.887817,-29.171072
992255,15024,V192025,NA,8,8,1,51.40000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M,,,,,2018,5,24,114.887817,-29.171072
992256,15024,V192024,NA,8,8,1,49.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992257,15024,V192023,NA,8,8,1,46.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992258,15024,V192022,NA,8,8,1,43.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992259,15024,V192021,NA,8,8,1,41.5,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992260,15024,V192020,NA,8,8,1,40.5,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992261,15024,V92019,NA,8,8,1,36.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,24,114.887817,-29.171072
992262,15024,VK0292,1,9,8,1,79,F,R,NA,NA,NA,NA,NA,NA,NA,K - Tag,,,,,2018,5,24,114.887817,-29.171072
992263,15024,V192017,NA,9,8,1,78.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M TS #2M,,,,,2018,5,24,114.887817,-29.171072
992264,15024,V190881,1,9,8,1,73.5,F,R,NA,NA,NA,NA,1,NA,NA,PLEO #4,,,,,2018,5,24,114.887817,-29.171072
