"Source","Sample","Tag.number","Recapture","Sex","Colour","Dead","Individual.remarks","Reproductive.stage","Setose.state","Egg.stage","Moult.stage","Cable.tie","Outlier","Tarspot","Retention.status","Total.damage","Count","Date","Carapace.length","Trip","Damage.new.a","Damage.old.a","Damage.new.l","Damage.old.l"
"fisheries-returns","171.K0513","K0513","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,78,NA,NA,NA,NA,NA
"fisheries-returns","172.K0054","K0054","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85.1,NA,NA,NA,NA,NA
"fisheries-returns","173.K1532","K1532","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","174.K0054","K0054","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85.1,NA,NA,NA,NA,NA
"fisheries-returns","175.K0391","K0391","TRUE","","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,NA,NA,NA,NA,NA,NA
"fisheries-returns","176.K0022","K0022","TRUE","Female","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisheries-returns","177.K1927","K1927","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"fisheries-returns","178.198369","198369","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,81.5,NA,NA,NA,NA,NA
"fisher-returns","1.K3327","K3327","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,82.84,NA,NA,NA,NA,NA
"fisher-returns","2.K2539","K2539","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,81.43,NA,NA,NA,NA,NA
"fisher-returns","3.K2520","K2520","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,100.73,NA,NA,NA,NA,NA
"fisher-returns","4.K2522","K2522","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80.2,NA,NA,NA,NA,NA
"fisher-returns","5.K2374","K2374","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,84,NA,NA,NA,NA,NA
"fisher-returns","6.K2428","K2428","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisher-returns","7.K3364","K3364","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,84,NA,NA,NA,NA,NA
"fisher-returns","8.K2855","K2855","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82,NA,NA,NA,NA,NA
"fisher-returns","9.K1649","K1649","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,97,NA,NA,NA,NA,NA
"fisher-returns","10.K2166","K2166","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,88,NA,NA,NA,NA,NA
"fisher-returns","11.K1649","K1649","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,97,NA,NA,NA,NA,NA
"fisher-returns","12.K1696","K1696","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,95.5,NA,NA,NA,NA,NA
"fisher-returns","13.K2911","K2911","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82,NA,NA,NA,NA,NA
"fisher-returns","14.198591","198591","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisher-returns","15.K1608","K1608","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,95.5,NA,NA,NA,NA,NA
"fisher-returns","16.K3550","K3550","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,83.3,NA,NA,NA,NA,NA
"fisher-returns","17.K2821","K2821","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisher-returns","18.K3911","K3911","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,76.6,NA,NA,NA,NA,NA
"fisher-returns","19.K2845","K2845","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,92.2,NA,NA,NA,NA,NA
"fisher-returns","20.K1138","K1138","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,90,NA,NA,NA,NA,NA
"fisher-returns","21.K4140","K4140","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86.7,NA,NA,NA,NA,NA
"fisher-returns","22.K3983","K3983","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82.6,NA,NA,NA,NA,NA
"fisher-returns","23.K1112","K1112","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,88.5,NA,NA,NA,NA,NA
"fisher-returns","24.K1304","K1304","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79.4,NA,NA,NA,NA,NA
"fisher-returns","25.K3866","K3866","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,77.4,NA,NA,NA,NA,NA
"fisher-returns","26.K2751","K2751","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,97.7,NA,NA,NA,NA,NA
"fisher-returns","27.K4058","K4058","TRUE","Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,90,NA,NA,NA,NA,NA
"fisher-returns","28.K1648","K1648","TRUE","Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85.6,NA,NA,NA,NA,NA
"ben-seven-mile","1.2018-6-13","192068",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,63,10,0,0,0,0
"ben-seven-mile","1.2018-6-13","190645","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,74,10,0,0,0,0
"ben-seven-mile","1.2018-6-13","190140","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,56.29999924,10,1,0,0,0
"ben-seven-mile","1.2018-6-13","192069",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,42.5,10,0,0,0,0
"ben-seven-mile","2.2018-6-13","192070",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,61.29999924,10,0,0,0,0
"ben-seven-mile","2.2018-6-13","190252","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,54.5,10,0,0,0,0
"ben-seven-mile","2.2018-6-13","192071",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,45.29999924,10,0,0,0,0
"ben-seven-mile","3.2018-6-13","192072",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,69.90000153,10,0,0,0,0
"ben-seven-mile","3.2018-6-13","190442","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,53.59999847,10,0,0,0,0
"ben-seven-mile","4.2018-6-13","178735","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"2",NA,NA,61.40000153,10,0,0,0,2
"ben-seven-mile","6.2018-6-13","190608","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,65.59999847,10,0,0,0,0
"ben-seven-mile","6.2018-6-13","190431","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,64.80000305,10,0,0,0,0
"ben-seven-mile","6.2018-6-13","190754","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,60.79999924,10,0,0,0,0
"ben-seven-mile","6.2018-6-13","190612","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,61.79999924,10,0,0,0,0
"ben-seven-mile","6.2018-6-13","190616","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,61.90000153,10,0,0,0,0
"ben-seven-mile","6.2018-6-13","190619","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,60.59999847,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","190476","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,75,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","192025","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,51.70000076,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","190497","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,54.20000076,10,0,0,0,1
"ben-seven-mile","7.2018-6-13","190930","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,53.20000076,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","190961","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,66.5,10,0,0,0,1
"ben-seven-mile","7.2018-6-13","192073",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,60.90000153,10,0,0,0,1
"ben-seven-mile","7.2018-6-13","192074",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,47.70000076,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","190911","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,76.80000305,10,0,0,1,0
"ben-seven-mile","7.2018-6-13","192075",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,52.5,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","190908","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,52.59999847,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","192076",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"2",NA,NA,47.40000153,10,0,0,2,0
"ben-seven-mile","7.2018-6-13","190946","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,47.79999924,10,0,1,0,0
"ben-seven-mile","7.2018-6-13","190922","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,50.20000076,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","192077",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,50.79999924,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","192078",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,50.5,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","192079",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,47.59999847,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","192080",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,47.59999847,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","192081",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,50.40000153,10,0,0,0,0
"ben-seven-mile","7.2018-6-13","190923","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,48.70000076,10,0,0,0,0
"ben-seven-mile","8.2018-6-13","192082",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,75.5,10,0,0,0,0
"ben-seven-mile","8.2018-6-13","190529","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"4",NA,NA,83,10,0,0,1,3
"ben-seven-mile","8.2018-6-13","190929","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,51.5,10,0,1,0,0
"ben-seven-mile","8.2018-6-13","190300","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,62.70000076,10,0,0,0,0
"ben-seven-mile","9.2018-6-13","190279","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"2",NA,NA,77.19999695,10,0,0,2,0
"ben-seven-mile","9.2018-6-13","192017","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,79.19999695,10,0,0,0,0
"ben-seven-mile","9.2018-6-13","190582","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,46.90000153,10,0,0,0,0
"ben-seven-mile","9.2018-6-13","190015","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,64.30000305,10,0,0,0,0
"ben-seven-mile","9.2018-6-13","190310","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,59.40000153,10,0,0,0,0
"ben-seven-mile","9.2018-6-13","190674","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,65.19999695,10,0,0,0,0
"ben-seven-mile","9.2018-6-13","192083",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,50.5,10,0,0,0,0
"ben-seven-mile","9.2018-6-13","192084",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,50.20000076,10,0,0,0,0
"ben-seven-mile","9.2018-6-13","192085",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,63.59999847,10,0,0,1,0
"ben-seven-mile","9.2018-6-13","192086",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,56.79999924,10,0,0,0,0
"ben-seven-mile","9.2018-6-13","177914","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,43.90000153,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","192052","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,53.29999924,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","190332","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,62.70000076,10,0,0,0,1
"ben-seven-mile","10.2018-6-13","190350","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,57.79999924,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","190934","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,64.80000305,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","190308","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,67.19999695,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","177880","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"6",NA,NA,44,10,0,0,0,6
"ben-seven-mile","10.2018-6-13","190826","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,49.90000153,10,0,1,0,0
"ben-seven-mile","10.2018-6-13","190277","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,66.40000153,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","192087",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,78,10,0,0,1,0
"ben-seven-mile","10.2018-6-13","192088",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,62.70000076,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","192062","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,57.70000076,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","190292","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,60.09999847,10,0,0,1,0
"ben-seven-mile","10.2018-6-13","192061","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,55.29999924,10,0,0,0,1
"ben-seven-mile","10.2018-6-13","190886","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,65.09999847,10,0,0,1,0
"ben-seven-mile","10.2018-6-13","190367","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,51.29999924,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","177886","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,44.40000153,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","192089",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,46.79999924,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","192090",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,47.90000153,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","190323","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,44.79999924,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","190895",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,40.90000153,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","177928","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,43.90000153,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","190313","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,42.20000076,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","192091",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,47.59999847,10,0,0,0,0
"ben-seven-mile","10.2018-6-13","192092",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,34.70000076,10,0,0,0,0
"ben-seven-mile","11.2018-6-13","192093",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,84,10,0,0,0,0
"ben-seven-mile","11.2018-6-13","190397","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,65.80000305,10,0,0,0,0
"ben-seven-mile","11.2018-6-13","177935","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,54.90000153,10,1,0,0,0
"ben-seven-mile","11.2018-6-13","190351","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,62.59999847,10,0,0,0,0
"ben-seven-mile","11.2018-6-13","190716","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,50,10,0,0,0,0
"ben-seven-mile","11.2018-6-13","190887","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,53.29999924,10,0,0,0,0
"ben-seven-mile","11.2018-6-13","192094",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,44.79999924,10,0,0,0,0
"ben-seven-mile","11.2018-6-13","177882","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,60.29999924,10,0,0,0,0
"ben-seven-mile","11.2018-6-13","192095",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,50.5,10,0,0,0,0
"ben-seven-mile","11.2018-6-13","190522","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,46.20000076,10,0,0,1,0
"ben-seven-mile","12.2018-6-13","177933","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"2",NA,NA,47,10,1,0,0,1
"ben-seven-mile","1.2018-6-14","190581","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,46.40000153,10,0,0,0,0
"ben-seven-mile","1.2018-6-14","192096",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,52.5,10,0,0,0,0
"ben-seven-mile","1.2018-6-14","177933","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"2",NA,NA,46.90000153,10,1,0,0,1
"ben-seven-mile","1.2018-6-14","192097",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,39.29999924,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","190387","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,84.69999695,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","190380","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,78.90000153,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","192098",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"4",NA,NA,49.70000076,10,0,0,0,4
"ben-seven-mile","2.2018-6-14","190385","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,65.19999695,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","192099",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,39.40000153,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","190719","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,42.90000153,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","192100",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,46,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","190801",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,40,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","190802",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,40.70000076,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","190803",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,45.90000153,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","190804",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,40,10,0,0,0,0
"ben-seven-mile","2.2018-6-14","190805",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,36.90000153,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","190674","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,65.19999695,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","192056","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"2",NA,NA,65.90000153,10,0,0,0,2
"ben-seven-mile","3.2018-6-14","192093","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,83.90000153,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","190289","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"2",NA,NA,66.40000153,10,0,0,0,2
"ben-seven-mile","3.2018-6-14","190806",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,56.90000153,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","190807",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,50.90000153,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","190808",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,50,10,0,0,0,1
"ben-seven-mile","3.2018-6-14","190809",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,68.19999695,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","190810",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,53.79999924,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","192009","TRUE","Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,74.90000153,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","190001","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"1",NA,NA,76,10,0,0,0,1
"ben-seven-mile","3.2018-6-14","190811",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,78.19999695,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","190812",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,63.70000076,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","190813",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,41.09999847,10,0,0,0,0
"ben-seven-mile","3.2018-6-14","190814",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,"0",NA,NA,49,10,0,0,0,0
