"Source","Sample","Trip","Day","Site.code","Pot.number","Location","Site","Date","Day.pull","Latitude","Longitude","Depth.lidar","Pot.type","Comment","Pwo","Pwf","Repeated.samples","Depth.echosounder","Distance.from.shore.perpendicular.kilometer","Distance.from.shore.nearestpoint.kilometer","Days.from.new.moon","Slope","Aspect","Rugosity","Curvature","Curv.plan","Curv.profile","Sd.10m","Sd.15m","Sd.20m","Sd.25m","Sd.50m","Sd.75m","Sd.100m","Sd.200m","Sd.500m","Sd.1000m","Puerulus.count.1k","Puerulus.count.2k","Puerulus.count.3k","Substrate","Wkw","Successful.count","Successful.length","Time","Status","Depth","Observer","CampaignID"
"Dongara.Millers.Masters","7.4.CHN13","7","4","CHN","13","Cliff Head","Cliff Head North","20181130","1","-29.50623333","114.9375217",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.CHN26","7","4","CHN","26","Cliff Head","Cliff Head North","20181130","1","-29.50564167","114.9379633",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.CHN43","7","4","CHN","43","Cliff Head","Cliff Head North","20181130","1","-29.50491167","114.937945",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH7","7","4","LH","7","Little Horseshoe","Little Horseshoe","20181130","1","-29.48313167","114.9183217",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH11","7","4","LH","11","Little Horseshoe","Little Horseshoe","20181130","1","-29.48367833","114.9182067",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH47","7","4","LH","47","Little Horseshoe","Little Horseshoe","20181130","1","-29.48380667","114.9174217",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH18","7","4","LH","18","Little Horseshoe","Little Horseshoe","20181130","1","-29.46100333","114.9258133",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH6","7","4","LH","6","Little Horseshoe","Little Horseshoe","20181130","1","-29.46028167","114.9261817",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH8","7","4","LH","8","Little Horseshoe","Little Horseshoe","20181130","1","-29.45995333","114.9264983",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH37","7","4","LH","37","Little Horseshoe","Little Horseshoe","20181130","1","-29.45943667","114.92642",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH17","7","4","LH","17","Little Horseshoe","Little Horseshoe","20181130","1","-29.45905833","114.9266183",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH3","7","4","LH","3","Little Horseshoe","Little Horseshoe","20181130","1","-29.447975","114.9209283",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH28","7","4","LH","28","Little Horseshoe","Little Horseshoe","20181130","1","-29.44866333","114.920765",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH30","7","4","LH","30","Little Horseshoe","Little Horseshoe","20181130","1","-29.44915833","114.92023",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH24","7","4","LH","24","Little Horseshoe","Little Horseshoe","20181130","1","-29.44969667","114.919845",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH10","7","4","LH","10","Little Horseshoe","Little Horseshoe","20181130","1","-29.45051833","114.9193783",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH16","7","4","LH","16","Little Horseshoe","Little Horseshoe","20181130","1","-29.45820167","114.911175",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH48","7","4","LH","48","Little Horseshoe","Little Horseshoe","20181130","1","-29.45940667","114.9109817",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH20","7","4","LH","20","Little Horseshoe","Little Horseshoe","20181130","1","-29.45992667","114.9113133",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH31","7","4","LH","31","Little Horseshoe","Little Horseshoe","20181130","1","-29.4605","114.9114583",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH5","7","4","LH","5","Little Horseshoe","Little Horseshoe","20181130","1","-29.46105","114.9114",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH4","7","4","LH","4","Little Horseshoe","Little Horseshoe","20181130","1","-29.46155833","114.9112733",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH27","7","4","LH","27","Little Horseshoe","Little Horseshoe","20181130","1","-29.46196667","114.9112067",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH35","7","4","LH","35","Little Horseshoe","Little Horseshoe","20181130","1","-29.46271667","114.911185",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH12","7","4","LH","12","Little Horseshoe","Little Horseshoe","20181130","1","-29.463545","114.9114217",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH15","7","4","LH","15","Little Horseshoe","Little Horseshoe","20181130","1","-29.46549333","114.911865",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH36","7","4","LH","36","Little Horseshoe","Little Horseshoe","20181130","1","-29.4592","114.90637",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH46","7","4","LH","46","Little Horseshoe","Little Horseshoe","20181130","1","-29.45929","114.90662",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH33","7","4","LH","33","Little Horseshoe","Little Horseshoe","20181130","1","-29.45892167","114.9064067",NA,"13","Fish (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH34","7","4","LH","34","Little Horseshoe","Little Horseshoe","20181130","1","-29.458525","114.9064167",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.LH50","7","4","LH","50","Little Horseshoe","Little Horseshoe","20181130","1","-29.45816667","114.9063033",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.SR19","7","4","SR","19","White Point","South Rig","20181130","1","-29.45878333","114.868475",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.SR44","7","4","SR","44","White Point","South Rig","20181130","1","-29.45829","114.8682983",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.SR2","7","4","SR","2","White Point","South Rig","20181130","1","-29.45757","114.8686983",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.SR41","7","4","SR","41","White Point","South Rig","20181130","1","-29.45707167","114.86874",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.SR1","7","4","SR","1","White Point","South Rig","20181130","1","-29.45627167","114.8689817",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.SR49","7","4","SR","49","White Point","South Rig","20181130","1","-29.45571833","114.8688167",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.SR9","7","4","SR","9","White Point","South Rig","20181130","1","-29.45466667","114.86858",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.SR40","7","4","SR","40","White Point","South Rig","20181130","1","-29.453445","114.8684267",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.SR25","7","4","SR","25","White Point","South Rig","20181130","1","-29.45283","114.868255",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.SR32","7","4","SR","32","White Point","South Rig","20181130","1","-29.45234167","114.867915",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.CHN45","8","1","CHN","45","Cliff Head","Cliff Head North","20181203","3","-29.50979","114.9343167",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.CHN39","8","1","CHN","39","Cliff Head","Cliff Head North","20181203","3","-29.50941","114.9348183",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.CHN22","8","1","CHN","22","Cliff Head","Cliff Head North","20181203","3","-29.50898","114.9353317",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.CHN23","8","1","CHN","23","Cliff Head","Cliff Head North","20181203","3","-29.50849333","114.935575",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.CHN29","8","1","CHN","29","Cliff Head","Cliff Head North","20181203","3","-29.50795667","114.935755",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.CHN38","8","1","CHN","38","Cliff Head","Cliff Head North","20181203","3","-29.50753667","114.9364467",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.CHN21","8","1","CHN","21","Cliff Head","Cliff Head North","20181203","3","-29.506935","114.9367033",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.CHN13","8","1","CHN","13","Cliff Head","Cliff Head North","20181203","3","-29.50644","114.93738",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.CHN26","8","1","CHN","26","Cliff Head","Cliff Head North","20181203","3","-29.50566167","114.93792",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.CHN43","8","1","CHN","43","Cliff Head","Cliff Head North","20181203","3","-29.504685","114.9378717",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","8","1","LH","7","Little Horseshoe","Little Horseshoe","20181203","3","-29.48365833","114.9175017",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH47","8","1","LH","47","Little Horseshoe","Little Horseshoe","20181203","3","-29.483935","114.9158767",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH11","8","1","LH","11","Little Horseshoe","Little Horseshoe","20181203","3","-29.48352167","114.9158767",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH18","8","1","LH","18","Little Horseshoe","Little Horseshoe","20181203","3","-29.46109667","114.9255667",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH6","8","1","LH","6","Little Horseshoe","Little Horseshoe","20181203","3","-29.46055333","114.9260833",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH8","8","1","LH","8","Little Horseshoe","Little Horseshoe","20181203","3","-29.45998","114.9263",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH17","8","1","LH","17","Little Horseshoe","Little Horseshoe","20181203","3","-29.45939","114.9263067",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH37","8","1","LH","37","Little Horseshoe","Little Horseshoe","20181203","3","-29.458865","114.92644",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","8","1","LH","15","Little Horseshoe","Little Horseshoe","20181203","3","-29.46279833","114.9115267",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","8","1","LH","12","Little Horseshoe","Little Horseshoe","20181203","3","-29.46185667","114.9113933",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","8","1","LH","35","Little Horseshoe","Little Horseshoe","20181203","3","-29.460805","114.911265",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","8","1","LH","27","Little Horseshoe","Little Horseshoe","20181203","3","-29.45979667","114.9111633",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH4","8","1","LH","4","Little Horseshoe","Little Horseshoe","20181203","3","-29.45885333","114.91106",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-12_Dongara.Millers.Masters_Trapping"
