,Lon,Lat,z
655,113.7375,-23.63392857,1.87E-14
656,113.7452381,-23.63392857,1.57E-14
657,113.7529762,-23.63392857,1.32E-14
658,113.7607143,-23.63392857,1.09E-14
659,113.7684524,-23.63392857,8.95E-15
660,113.7761905,-23.63392857,7.29E-15
661,113.7839286,-23.63392857,5.89E-15
662,113.7916667,-23.63392857,4.72E-15
663,113.7994048,-23.63392857,3.76E-15
664,113.8071429,-23.63392857,2.96E-15
665,113.814881,-23.63392857,2.32E-15
666,113.822619,-23.63392857,1.80E-15
667,113.8303571,-23.63392857,1.38E-15
668,113.8380952,-23.63392857,1.05E-15
669,113.8458333,-23.63392857,7.97E-16
670,113.8535714,-23.63392857,5.98E-16
671,113.8613095,-23.63392857,4.45E-16
672,113.8690476,-23.63392857,3.29E-16
673,113.8767857,-23.63392857,2.41E-16
674,113.8845238,-23.63392857,1.75E-16
675,113.8922619,-23.63392857,1.26E-16
676,113.9,-23.63392857,8.99E-17
677,112.6,-23.6452381,2.64E-38
678,112.6077381,-23.6452381,7.46E-38
679,112.6154762,-23.6452381,2.09E-37
680,112.6232143,-23.6452381,5.82E-37
681,112.6309524,-23.6452381,1.60E-36
682,112.6386905,-23.6452381,4.39E-36
683,112.6464286,-23.6452381,1.19E-35
684,112.6541667,-23.6452381,3.20E-35
685,112.6619048,-23.6452381,8.55E-35
686,112.6696429,-23.6452381,2.26E-34
687,112.677381,-23.6452381,5.94E-34
688,112.685119,-23.6452381,1.55E-33
689,112.6928571,-23.6452381,3.99E-33
690,112.7005952,-23.6452381,1.02E-32
691,112.7083333,-23.6452381,2.60E-32
692,112.7160714,-23.6452381,6.54E-32
693,112.7238095,-23.6452381,1.63E-31
694,112.7315476,-23.6452381,4.05E-31
695,112.7392857,-23.6452381,9.95E-31
696,112.7470238,-23.6452381,2.43E-30
697,112.7547619,-23.6452381,5.86E-30
698,112.7625,-23.6452381,1.41E-29
699,112.7702381,-23.6452381,3.34E-29
700,112.7779762,-23.6452381,7.88E-29
701,112.7857143,-23.6452381,1.84E-28
702,112.7934524,-23.6452381,4.28E-28
703,112.8011905,-23.6452381,9.84E-28
704,112.8089286,-23.6452381,2.25E-27
705,112.8166667,-23.6452381,5.08E-27
706,112.8244048,-23.6452381,1.14E-26
707,112.8321429,-23.6452381,2.54E-26
708,112.839881,-23.6452381,5.61E-26
709,112.847619,-23.6452381,1.23E-25
710,112.8553571,-23.6452381,2.67E-25
711,112.8630952,-23.6452381,5.74E-25
712,112.8708333,-23.6452381,1.23E-24
713,112.8785714,-23.6452381,2.60E-24
714,112.8863095,-23.6452381,5.46E-24
715,112.8940476,-23.6452381,1.14E-23
716,112.9017857,-23.6452381,2.35E-23
717,112.9095238,-23.6452381,4.83E-23
718,112.9172619,-23.6452381,9.82E-23
719,112.925,-23.6452381,1.98E-22
720,112.9327381,-23.6452381,3.96E-22
721,112.9404762,-23.6452381,7.85E-22
722,112.9482143,-23.6452381,1.55E-21
723,112.9559524,-23.6452381,3.02E-21
724,112.9636905,-23.6452381,5.83E-21
725,112.9714286,-23.6452381,1.12E-20
726,112.9791667,-23.6452381,2.13E-20
727,112.9869048,-23.6452381,4.03E-20
728,112.9946429,-23.6452381,7.54E-20
729,113.002381,-23.6452381,1.40E-19
730,113.010119,-23.6452381,2.58E-19
731,113.0178571,-23.6452381,4.71E-19
732,113.0255952,-23.6452381,8.54E-19
733,113.0333333,-23.6452381,1.53E-18
734,113.0410714,-23.6452381,2.73E-18
735,113.0488095,-23.6452381,4.83E-18
736,113.0565476,-23.6452381,8.47E-18
737,113.0642857,-23.6452381,1.47E-17
738,113.0720238,-23.6452381,2.54E-17
739,113.0797619,-23.6452381,4.34E-17
740,113.0875,-23.6452381,7.37E-17
741,113.0952381,-23.6452381,1.24E-16
742,113.1029762,-23.6452381,2.07E-16
743,113.1107143,-23.6452381,3.42E-16
744,113.1184524,-23.6452381,5.62E-16
745,113.1261905,-23.6452381,9.15E-16
746,113.1339286,-23.6452381,1.48E-15
747,113.1416667,-23.6452381,2.36E-15
748,113.1494048,-23.6452381,3.75E-15
749,113.1571429,-23.6452381,5.91E-15
750,113.164881,-23.6452381,9.24E-15
751,113.172619,-23.6452381,1.43E-14
752,113.1803571,-23.6452381,2.20E-14
753,113.1880952,-23.6452381,3.35E-14
754,113.1958333,-23.6452381,5.07E-14
755,113.2035714,-23.6452381,7.60E-14
756,113.2113095,-23.6452381,1.13E-13
757,113.2190476,-23.6452381,1.67E-13
758,113.2267857,-23.6452381,2.44E-13
759,113.2345238,-23.6452381,3.53E-13
760,113.2422619,-23.6452381,5.08E-13
761,113.25,-23.6452381,7.25E-13
762,113.2577381,-23.6452381,1.03E-12
763,113.2654762,-23.6452381,1.44E-12
764,113.2732143,-23.6452381,2.00E-12
765,113.2809524,-23.6452381,2.77E-12
766,113.2886905,-23.6452381,3.79E-12
767,113.2964286,-23.6452381,5.15E-12
768,113.3041667,-23.6452381,6.93E-12
769,113.3119048,-23.6452381,9.26E-12
770,113.3196429,-23.6452381,1.23E-11
771,113.327381,-23.6452381,1.61E-11
772,113.335119,-23.6452381,2.10E-11
773,113.3428571,-23.6452381,2.72E-11
774,113.3505952,-23.6452381,3.48E-11
775,113.3583333,-23.6452381,4.43E-11
776,113.3660714,-23.6452381,5.58E-11
777,113.3738095,-23.6452381,6.98E-11
778,113.3815476,-23.6452381,8.66E-11
779,113.3892857,-23.6452381,1.06E-10
780,113.3970238,-23.6452381,1.30E-10
781,113.4047619,-23.6452381,1.57E-10
782,113.4125,-23.6452381,1.89E-10
783,113.4202381,-23.6452381,2.25E-10
784,113.4279762,-23.6452381,2.65E-10
785,113.4357143,-23.6452381,3.10E-10
786,113.4434524,-23.6452381,3.60E-10
787,113.4511905,-23.6452381,4.15E-10
788,113.4589286,-23.6452381,4.74E-10
789,113.4666667,-23.6452381,5.37E-10
790,113.4744048,-23.6452381,6.04E-10
791,113.4821429,-23.6452381,6.73E-10
792,113.489881,-23.6452381,7.43E-10
793,113.497619,-23.6452381,8.15E-10
794,113.5053571,-23.6452381,8.86E-10
795,113.5130952,-23.6452381,9.55E-10
796,113.5208333,-23.6452381,1.02E-09
797,113.5285714,-23.6452381,1.08E-09
798,113.5363095,-23.6452381,1.14E-09
799,113.5440476,-23.6452381,1.19E-09
800,113.5517857,-23.6452381,1.23E-09
801,113.5595238,-23.6452381,1.26E-09
802,113.5672619,-23.6452381,1.29E-09
803,113.575,-23.6452381,1.30E-09
804,113.5827381,-23.6452381,1.30E-09
805,113.5904762,-23.6452381,1.29E-09
806,113.5982143,-23.6452381,1.27E-09
807,113.6059524,-23.6452381,1.24E-09
808,113.6136905,-23.6452381,1.20E-09
809,113.6214286,-23.6452381,1.16E-09
810,113.6291667,-23.6452381,1.10E-09
811,113.6369048,-23.6452381,1.04E-09
812,113.6446429,-23.6452381,9.75E-10
813,113.652381,-23.6452381,9.07E-10
814,113.660119,-23.6452381,8.36E-10
815,113.6678571,-23.6452381,7.64E-10
816,113.6755952,-23.6452381,6.93E-10
817,113.6833333,-23.6452381,6.24E-10
818,113.6910714,-23.6452381,5.56E-10
819,113.6988095,-23.6452381,4.92E-10
820,113.7065476,-23.6452381,4.32E-10
821,113.7142857,-23.6452381,3.76E-10
822,113.7220238,-23.6452381,3.25E-10
823,113.7297619,-23.6452381,2.78E-10
824,113.7375,-23.6452381,2.36E-10
825,113.7452381,-23.6452381,1.99E-10
826,113.7529762,-23.6452381,1.66E-10
827,113.7607143,-23.6452381,1.37E-10
828,113.7684524,-23.6452381,1.13E-10
829,113.7761905,-23.6452381,9.20E-11
830,113.7839286,-23.6452381,7.44E-11
831,113.7916667,-23.6452381,5.96E-11
832,113.7994048,-23.6452381,4.74E-11
833,113.8071429,-23.6452381,3.74E-11
834,113.814881,-23.6452381,2.92E-11
835,113.822619,-23.6452381,2.27E-11
836,113.8303571,-23.6452381,1.74E-11
837,113.8380952,-23.6452381,1.33E-11
838,113.8458333,-23.6452381,1.01E-11
839,113.8535714,-23.6452381,7.55E-12
840,113.8613095,-23.6452381,5.62E-12
841,113.8690476,-23.6452381,4.15E-12
842,113.8767857,-23.6452381,3.04E-12
843,113.8845238,-23.6452381,2.20E-12
844,113.8922619,-23.6452381,1.59E-12
845,113.9,-23.6452381,1.13E-12
846,112.6,-23.65654762,5.69E-35
847,112.6077381,-23.65654762,1.61E-34
848,112.6154762,-23.65654762,4.51E-34
849,112.6232143,-23.65654762,1.25E-33
850,112.6309524,-23.65654762,3.46E-33
851,112.6386905,-23.65654762,9.45E-33
852,112.6464286,-23.65654762,2.56E-32
853,112.6541667,-23.65654762,6.90E-32
854,112.6619048,-23.65654762,1.84E-31
855,112.6696429,-23.65654762,4.87E-31
856,112.677381,-23.65654762,1.28E-30
857,112.685119,-23.65654762,3.33E-30
858,112.6928571,-23.65654762,8.60E-30
859,112.7005952,-23.65654762,2.20E-29
860,112.7083333,-23.65654762,5.59E-29
861,112.7160714,-23.65654762,1.41E-28
862,112.7238095,-23.65654762,3.52E-28
863,112.7315476,-23.65654762,8.72E-28
864,112.7392857,-23.65654762,2.14E-27
865,112.7470238,-23.65654762,5.23E-27
866,112.7547619,-23.65654762,1.26E-26
867,112.7625,-23.65654762,3.03E-26
868,112.7702381,-23.65654762,7.20E-26
869,112.7779762,-23.65654762,1.70E-25
870,112.7857143,-23.65654762,3.97E-25
871,112.7934524,-23.65654762,9.22E-25
872,112.8011905,-23.65654762,2.12E-24
873,112.8089286,-23.65654762,4.84E-24
874,112.8166667,-23.65654762,1.10E-23
875,112.8244048,-23.65654762,2.46E-23
876,112.8321429,-23.65654762,5.47E-23
877,112.839881,-23.65654762,1.21E-22
878,112.847619,-23.65654762,2.65E-22
879,112.8553571,-23.65654762,5.75E-22
880,112.8630952,-23.65654762,1.24E-21
881,112.8708333,-23.65654762,2.64E-21
882,112.8785714,-23.65654762,5.60E-21
883,112.8863095,-23.65654762,1.18E-20
884,112.8940476,-23.65654762,2.45E-20
885,112.9017857,-23.65654762,5.07E-20
886,112.9095238,-23.65654762,1.04E-19
887,112.9172619,-23.65654762,2.11E-19
888,112.925,-23.65654762,4.26E-19
889,112.9327381,-23.65654762,8.53E-19
890,112.9404762,-23.65654762,1.69E-18
891,112.9482143,-23.65654762,3.33E-18
892,112.9559524,-23.65654762,6.50E-18
893,112.9636905,-23.65654762,1.26E-17
894,112.9714286,-23.65654762,2.41E-17
895,112.9791667,-23.65654762,4.59E-17
896,112.9869048,-23.65654762,8.67E-17
897,112.9946429,-23.65654762,1.62E-16
898,113.002381,-23.65654762,3.02E-16
899,113.010119,-23.65654762,5.56E-16
900,113.0178571,-23.65654762,1.01E-15
901,113.0255952,-23.65654762,1.84E-15
902,113.0333333,-23.65654762,3.30E-15
903,113.0410714,-23.65654762,5.89E-15
904,113.0488095,-23.65654762,1.04E-14
905,113.0565476,-23.65654762,1.83E-14
906,113.0642857,-23.65654762,3.17E-14
907,113.0720238,-23.65654762,5.47E-14
908,113.0797619,-23.65654762,9.36E-14
909,113.0875,-23.65654762,1.59E-13
910,113.0952381,-23.65654762,2.67E-13
911,113.1029762,-23.65654762,4.46E-13
912,113.1107143,-23.65654762,7.38E-13
913,113.1184524,-23.65654762,1.21E-12
914,113.1261905,-23.65654762,1.97E-12
915,113.1339286,-23.65654762,3.18E-12
916,113.1416667,-23.65654762,5.09E-12
917,113.1494048,-23.65654762,8.09E-12
918,113.1571429,-23.65654762,1.27E-11
919,113.164881,-23.65654762,1.99E-11
920,113.172619,-23.65654762,3.08E-11
921,113.1803571,-23.65654762,4.74E-11
922,113.1880952,-23.65654762,7.22E-11
923,113.1958333,-23.65654762,1.09E-10
924,113.2035714,-23.65654762,1.64E-10
925,113.2113095,-23.65654762,2.43E-10
926,113.2190476,-23.65654762,3.59E-10
927,113.2267857,-23.65654762,5.25E-10
928,113.2345238,-23.65654762,7.61E-10
929,113.2422619,-23.65654762,1.10E-09
930,113.25,-23.65654762,1.56E-09
931,113.2577381,-23.65654762,2.21E-09
932,113.2654762,-23.65654762,3.10E-09
933,113.2732143,-23.65654762,4.32E-09
934,113.2809524,-23.65654762,5.96E-09
935,113.2886905,-23.65654762,8.17E-09
936,113.2964286,-23.65654762,1.11E-08
937,113.3041667,-23.65654762,1.49E-08
938,113.3119048,-23.65654762,2.00E-08
939,113.3196429,-23.65654762,2.64E-08
940,113.327381,-23.65654762,3.47E-08
941,113.335119,-23.65654762,4.53E-08
942,113.3428571,-23.65654762,5.85E-08
943,113.3505952,-23.65654762,7.50E-08
944,113.3583333,-23.65654762,9.53E-08
945,113.3660714,-23.65654762,1.20E-07
946,113.3738095,-23.65654762,1.50E-07
947,113.3815476,-23.65654762,1.86E-07
948,113.3892857,-23.65654762,2.29E-07
949,113.3970238,-23.65654762,2.80E-07
950,113.4047619,-23.65654762,3.39E-07
951,113.4125,-23.65654762,4.07E-07
952,113.4202381,-23.65654762,4.84E-07
953,113.4279762,-23.65654762,5.71E-07
954,113.4357143,-23.65654762,6.69E-07
955,113.4434524,-23.65654762,7.77E-07
956,113.4511905,-23.65654762,8.95E-07
957,113.4589286,-23.65654762,1.02E-06
958,113.4666667,-23.65654762,1.16E-06
959,113.4744048,-23.65654762,1.30E-06
960,113.4821429,-23.65654762,1.45E-06
961,113.489881,-23.65654762,1.60E-06
962,113.497619,-23.65654762,1.76E-06
963,113.5053571,-23.65654762,1.91E-06
964,113.5130952,-23.65654762,2.06E-06
965,113.5208333,-23.65654762,2.20E-06
966,113.5285714,-23.65654762,2.33E-06
967,113.5363095,-23.65654762,2.46E-06
968,113.5440476,-23.65654762,2.56E-06
969,113.5517857,-23.65654762,2.65E-06
970,113.5595238,-23.65654762,2.72E-06
971,113.5672619,-23.65654762,2.77E-06
972,113.575,-23.65654762,2.80E-06
973,113.5827381,-23.65654762,2.80E-06
974,113.5904762,-23.65654762,2.78E-06
975,113.5982143,-23.65654762,2.74E-06
976,113.6059524,-23.65654762,2.67E-06
977,113.6136905,-23.65654762,2.59E-06
978,113.6214286,-23.65654762,2.49E-06
979,113.6291667,-23.65654762,2.37E-06
980,113.6369048,-23.65654762,2.24E-06
981,113.6446429,-23.65654762,2.10E-06
982,113.652381,-23.65654762,1.95E-06
983,113.660119,-23.65654762,1.80E-06
984,113.6678571,-23.65654762,1.65E-06
985,113.6755952,-23.65654762,1.49E-06
986,113.6833333,-23.65654762,1.34E-06
987,113.6910714,-23.65654762,1.20E-06
988,113.6988095,-23.65654762,1.06E-06
989,113.7065476,-23.65654762,9.31E-07
990,113.7142857,-23.65654762,8.10E-07
991,113.7220238,-23.65654762,6.99E-07
992,113.7297619,-23.65654762,5.99E-07
993,113.7375,-23.65654762,5.08E-07
994,113.7452381,-23.65654762,4.28E-07
995,113.7529762,-23.65654762,3.58E-07
996,113.7607143,-23.65654762,2.96E-07
997,113.7684524,-23.65654762,2.43E-07
998,113.7761905,-23.65654762,1.98E-07
999,113.7839286,-23.65654762,1.60E-07
1000,113.7916667,-23.65654762,1.28E-07
1001,113.7994048,-23.65654762,1.02E-07
1002,113.8071429,-23.65654762,8.05E-08
1003,113.814881,-23.65654762,6.30E-08
1004,113.822619,-23.65654762,4.88E-08
1005,113.8303571,-23.65654762,3.76E-08
1006,113.8380952,-23.65654762,2.87E-08
1007,113.8458333,-23.65654762,2.17E-08
1008,113.8535714,-23.65654762,1.63E-08
1009,113.8613095,-23.65654762,1.21E-08
1010,113.8690476,-23.65654762,8.94E-09
1011,113.8767857,-23.65654762,6.54E-09
1012,113.8845238,-23.65654762,4.75E-09
1013,113.8922619,-23.65654762,3.42E-09
1014,113.9,-23.65654762,2.44E-09
1015,112.6,-23.66785714,2.09E-32
1016,112.6077381,-23.66785714,5.91E-32
1017,112.6154762,-23.66785714,1.66E-31
1018,112.6232143,-23.66785714,4.61E-31
1019,112.6309524,-23.66785714,1.27E-30
1020,112.6386905,-23.66785714,3.48E-30
1021,112.6464286,-23.66785714,9.43E-30
1022,112.6541667,-23.66785714,2.54E-29
1023,112.6619048,-23.66785714,6.77E-29
1024,112.6696429,-23.66785714,1.79E-28
1025,112.677381,-23.66785714,4.71E-28
1026,112.685119,-23.66785714,1.23E-27
1027,112.6928571,-23.66785714,3.16E-27
1028,112.7005952,-23.66785714,8.10E-27
1029,112.7083333,-23.66785714,2.06E-26
1030,112.7160714,-23.66785714,5.18E-26
1031,112.7238095,-23.66785714,1.30E-25
1032,112.7315476,-23.66785714,3.21E-25
1033,112.7392857,-23.66785714,7.89E-25
1034,112.7470238,-23.66785714,1.92E-24
1035,112.7547619,-23.66785714,4.65E-24
1036,112.7625,-23.66785714,1.11E-23
1037,112.7702381,-23.66785714,2.65E-23
1038,112.7779762,-23.66785714,6.25E-23
1039,112.7857143,-23.66785714,1.46E-22
1040,112.7934524,-23.66785714,3.39E-22
1041,112.8011905,-23.66785714,7.80E-22
1042,112.8089286,-23.66785714,1.78E-21
1043,112.8166667,-23.66785714,4.03E-21
1044,112.8244048,-23.66785714,9.04E-21
1045,112.8321429,-23.66785714,2.01E-20
1046,112.839881,-23.66785714,4.44E-20
1047,112.847619,-23.66785714,9.73E-20
1048,112.8553571,-23.66785714,2.11E-19
1049,112.8630952,-23.66785714,4.55E-19
1050,112.8708333,-23.66785714,9.73E-19
1051,112.8785714,-23.66785714,2.06E-18
1052,112.8863095,-23.66785714,4.33E-18
1053,112.8940476,-23.66785714,9.03E-18
1054,112.9017857,-23.66785714,1.87E-17
1055,112.9095238,-23.66785714,3.83E-17
1056,112.9172619,-23.66785714,7.78E-17
1057,112.925,-23.66785714,1.57E-16
1058,112.9327381,-23.66785714,3.14E-16
1059,112.9404762,-23.66785714,6.22E-16
1060,112.9482143,-23.66785714,1.22E-15
1061,112.9559524,-23.66785714,2.39E-15
1062,112.9636905,-23.66785714,4.62E-15
1063,112.9714286,-23.66785714,8.88E-15
1064,112.9791667,-23.66785714,1.69E-14
1065,112.9869048,-23.66785714,3.19E-14
1066,112.9946429,-23.66785714,5.97E-14
1067,113.002381,-23.66785714,1.11E-13
1068,113.010119,-23.66785714,2.04E-13
1069,113.0178571,-23.66785714,3.73E-13
1070,113.0255952,-23.66785714,6.76E-13
1071,113.0333333,-23.66785714,1.22E-12
1072,113.0410714,-23.66785714,2.17E-12
1073,113.0488095,-23.66785714,3.83E-12
1074,113.0565476,-23.66785714,6.71E-12
1075,113.0642857,-23.66785714,1.17E-11
1076,113.0720238,-23.66785714,2.01E-11
1077,113.0797619,-23.66785714,3.44E-11
1078,113.0875,-23.66785714,5.84E-11
1079,113.0952381,-23.66785714,9.83E-11
1080,113.1029762,-23.66785714,1.64E-10
1081,113.1107143,-23.66785714,2.71E-10
1082,113.1184524,-23.66785714,4.45E-10
1083,113.1261905,-23.66785714,7.25E-10
1084,113.1339286,-23.66785714,1.17E-09
1085,113.1416667,-23.66785714,1.87E-09
1086,113.1494048,-23.66785714,2.98E-09
1087,113.1571429,-23.66785714,4.69E-09
1088,113.164881,-23.66785714,7.32E-09
1089,113.172619,-23.66785714,1.13E-08
1090,113.1803571,-23.66785714,1.74E-08
1091,113.1880952,-23.66785714,2.66E-08
1092,113.1958333,-23.66785714,4.02E-08
1093,113.2035714,-23.66785714,6.02E-08
1094,113.2113095,-23.66785714,8.95E-08
1095,113.2190476,-23.66785714,1.32E-07
1096,113.2267857,-23.66785714,1.93E-07
1097,113.2345238,-23.66785714,2.80E-07
1098,113.2422619,-23.66785714,4.03E-07
1099,113.25,-23.66785714,5.75E-07
1100,113.2577381,-23.66785714,8.13E-07
1101,113.2654762,-23.66785714,1.14E-06
1102,113.2732143,-23.66785714,1.59E-06
1103,113.2809524,-23.66785714,2.19E-06
1104,113.2886905,-23.66785714,3.00E-06
1105,113.2964286,-23.66785714,4.08E-06
1106,113.3041667,-23.66785714,5.49E-06
1107,113.3119048,-23.66785714,7.34E-06
1108,113.3196429,-23.66785714,9.72E-06
1109,113.327381,-23.66785714,1.28E-05
1110,113.335119,-23.66785714,1.67E-05
1111,113.3428571,-23.66785714,2.15E-05
1112,113.3505952,-23.66785714,2.76E-05
1113,113.3583333,-23.66785714,3.51E-05
1114,113.3660714,-23.66785714,4.42E-05
1115,113.3738095,-23.66785714,5.53E-05
1116,113.3815476,-23.66785714,6.86E-05
1117,113.3892857,-23.66785714,8.44E-05
1118,113.3970238,-23.66785714,0.000102971
1119,113.4047619,-23.66785714,0.000124603
1120,113.4125,-23.66785714,0.000149541
1121,113.4202381,-23.66785714,0.000177999
1122,113.4279762,-23.66785714,0.000210134
1123,113.4357143,-23.66785714,0.000246035
1124,113.4434524,-23.66785714,0.000285707
1125,113.4511905,-23.66785714,0.000329053
1126,113.4589286,-23.66785714,0.000375866
1127,113.4666667,-23.66785714,0.000425817
1128,113.4744048,-23.66785714,0.000478448
1129,113.4821429,-23.66785714,0.000533174
1130,113.489881,-23.66785714,0.000589285
1131,113.497619,-23.66785714,0.000645958
1132,113.5053571,-23.66785714,0.000702271
1133,113.5130952,-23.66785714,0.00075723
1134,113.5208333,-23.66785714,0.000809791
1135,113.5285714,-23.66785714,0.000858896
1136,113.5363095,-23.66785714,0.000903504
1137,113.5440476,-23.66785714,0.000942631
1138,113.5517857,-23.66785714,0.000975385
1139,113.5595238,-23.66785714,0.001000996
1140,113.5672619,-23.66785714,0.001018851
1141,113.575,-23.66785714,0.001028517
1142,113.5827381,-23.66785714,0.001029756
1143,113.5904762,-23.66785714,0.001022538
1144,113.5982143,-23.66785714,0.00100704
1145,113.6059524,-23.66785714,0.00098364
1146,113.6136905,-23.66785714,0.000952902
1147,113.6214286,-23.66785714,0.00091555
1148,113.6291667,-23.66785714,0.000872445
1149,113.6369048,-23.66785714,0.000824549
1150,113.6446429,-23.66785714,0.000772889
1151,113.652381,-23.66785714,0.000718522
1152,113.660119,-23.66785714,0.000662499
1153,113.6678571,-23.66785714,0.000605832
1154,113.6755952,-23.66785714,0.000549467
1155,113.6833333,-23.66785714,0.000494258
1156,113.6910714,-23.66785714,0.000440948
1157,113.6988095,-23.66785714,0.000390161
1158,113.7065476,-23.66785714,0.00034239
1159,113.7142857,-23.66785714,0.000298004
1160,113.7220238,-23.66785714,0.000257244
1161,113.7297619,-23.66785714,0.000220237
1162,113.7375,-23.66785714,0.000187007
1163,113.7452381,-23.66785714,0.000157488
1164,113.7529762,-23.66785714,0.00013154
1165,113.7607143,-23.66785714,0.000108966
1166,113.7684524,-23.66785714,8.95E-05
1167,113.7761905,-23.66785714,7.30E-05
1168,113.7839286,-23.66785714,5.90E-05
1169,113.7916667,-23.66785714,4.73E-05
1170,113.7994048,-23.66785714,3.76E-05
1171,113.8071429,-23.66785714,2.96E-05
1172,113.814881,-23.66785714,2.32E-05
1173,113.822619,-23.66785714,1.80E-05
1174,113.8303571,-23.66785714,1.38E-05
1175,113.8380952,-23.66785714,1.05E-05
1176,113.8458333,-23.66785714,7.97E-06
1177,113.8535714,-23.66785714,5.98E-06
1178,113.8613095,-23.66785714,4.45E-06
1179,113.8690476,-23.66785714,3.29E-06
1180,113.8767857,-23.66785714,2.41E-06
1181,113.8845238,-23.66785714,1.75E-06
1182,113.8922619,-23.66785714,1.26E-06
1183,113.9,-23.66785714,8.99E-07
1184,112.6,-23.67916667,1.31E-30
1185,112.6077381,-23.67916667,3.71E-30
1186,112.6154762,-23.67916667,1.04E-29
1187,112.6232143,-23.67916667,2.90E-29
1188,112.6309524,-23.67916667,7.98E-29
1189,112.6386905,-23.67916667,2.18E-28
1190,112.6464286,-23.67916667,5.93E-28
1191,112.6541667,-23.67916667,1.59E-27
1192,112.6619048,-23.67916667,4.25E-27
1193,112.6696429,-23.67916667,1.13E-26
1194,112.677381,-23.67916667,2.96E-26
1195,112.685119,-23.67916667,7.70E-26
1196,112.6928571,-23.67916667,1.99E-25
1197,112.7005952,-23.67916667,5.09E-25
1198,112.7083333,-23.67916667,1.29E-24
1199,112.7160714,-23.67916667,3.26E-24
1200,112.7238095,-23.67916667,8.13E-24
1201,112.7315476,-23.67916667,2.02E-23
1202,112.7392857,-23.67916667,4.95E-23
1203,112.7470238,-23.67916667,1.21E-22
1204,112.7547619,-23.67916667,2.92E-22
1205,112.7625,-23.67916667,7.00E-22
1206,112.7702381,-23.67916667,1.66E-21
1207,112.7779762,-23.67916667,3.92E-21
1208,112.7857143,-23.67916667,9.18E-21
1209,112.7934524,-23.67916667,2.13E-20
1210,112.8011905,-23.67916667,4.90E-20
1211,112.8089286,-23.67916667,1.12E-19
1212,112.8166667,-23.67916667,2.53E-19
1213,112.8244048,-23.67916667,5.68E-19
1214,112.8321429,-23.67916667,1.26E-18
1215,112.839881,-23.67916667,2.79E-18
1216,112.847619,-23.67916667,6.11E-18
1217,112.8553571,-23.67916667,1.33E-17
1218,112.8630952,-23.67916667,2.86E-17
1219,112.8708333,-23.67916667,6.11E-17
1220,112.8785714,-23.67916667,1.29E-16
1221,112.8863095,-23.67916667,2.72E-16
1222,112.8940476,-23.67916667,5.67E-16
1223,112.9017857,-23.67916667,1.17E-15
